Jour,Mois,Produits,Montant CHF
2022-10-13T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Voile légère,275
2022-10-14T22:00Z,October,Cours privé planche à voile 1 heure,60
2022-10-14T22:00Z,October,Cours privé planche à voile 1 heure,60
2022-10-14T22:00Z,October,Cours privé Wing Foil 1 heure,90
2022-10-16T22:00Z,October,Camps Catamaran,495
2022-10-16T22:00Z,October,Camps Catamaran,495
2022-10-16T22:00Z,October,Camps Catamaran,495
2022-10-16T22:00Z,October,Camps Catamaran,495
2022-10-16T22:00Z,October,Camps Catamaran,495
2022-10-16T22:00Z,October,Camps Catamaran,495
2022-10-16T22:00Z,October,Camps dériveur,495
2022-10-16T22:00Z,October,Camps Optimist ,495
2022-10-17T22:00Z,October,Camps Catamaran,495
2022-10-17T22:00Z,October,Camps Catamaran,495
2022-10-17T22:00Z,October,Camps Catamaran,495
2022-10-17T22:00Z,October,Camps Catamaran,495
2022-10-17T22:00Z,October,Camps Catamaran,495
2022-10-17T22:00Z,October,Camps Catamaran,495
2022-10-17T22:00Z,October,Camps dériveur,495
2022-10-17T22:00Z,October,Camps Optimist ,495
2022-10-18T22:00Z,October,Camps Catamaran,495
2022-10-18T22:00Z,October,Camps Catamaran,495
2022-10-18T22:00Z,October,Camps Catamaran,495
2022-10-18T22:00Z,October,Camps Catamaran,495
2022-10-18T22:00Z,October,Camps Catamaran,495
2022-10-18T22:00Z,October,Camps Catamaran,495
2022-10-18T22:00Z,October,Camps dériveur,495
2022-10-18T22:00Z,October,Camps Optimist ,495
2022-10-19T22:00Z,October,Camps Catamaran,495
2022-10-19T22:00Z,October,Camps Catamaran,495
2022-10-19T22:00Z,October,Camps Catamaran,495
2022-10-19T22:00Z,October,Camps Catamaran,495
2022-10-19T22:00Z,October,Camps Catamaran,495
2022-10-19T22:00Z,October,Camps Catamaran,495
2022-10-19T22:00Z,October,Camps dériveur,495
2022-10-19T22:00Z,October,Camps Optimist ,495
2022-10-20T22:00Z,October,Camps Catamaran,495
2022-10-20T22:00Z,October,Camps Catamaran,495
2022-10-20T22:00Z,October,Camps Catamaran,495
2022-10-20T22:00Z,October,Camps Catamaran,495
2022-10-20T22:00Z,October,Camps Catamaran,495
2022-10-20T22:00Z,October,Camps Catamaran,495
2022-10-20T22:00Z,October,Camps dériveur,495
2022-10-20T22:00Z,October,Camps Optimist ,495
2022-10-21T22:00Z,October,Cours privé Wing Foil 1 heure,90
2022-10-23T22:00Z,October,Camps Optimist ,495
2022-10-23T22:00Z,October,Camps Catamaran,495
2022-10-23T22:00Z,October,Camps Catamaran,495
2022-10-24T22:00Z,October,Camps Optimist ,495
2022-10-24T22:00Z,October,Camps Catamaran,495
2022-10-24T22:00Z,October,Camps Catamaran,495
2022-10-25T22:00Z,October,Camps Optimist ,495
2022-10-25T22:00Z,October,Camps Catamaran,495
2022-10-25T22:00Z,October,Camps Catamaran,495
2022-10-26T22:00Z,October,Camps Optimist ,495
2022-10-26T22:00Z,October,Camps Catamaran,495
2022-10-26T22:00Z,October,Camps Catamaran,495
2022-10-27T22:00Z,October,Camps Optimist ,495
2022-10-27T22:00Z,October,Camps Catamaran,495
2022-10-27T22:00Z,October,Camps Catamaran,495
